year,month,Monthly Anamoly,Monthly Unc.,city_num,DateTime
1879,2,5.915,1.448,1,1879-02-01
1879,3,8.077,0.63,1,1879-03-01
1879,4,13.646,1.568,1,1879-04-01
1879,5,20.328,1.383,1,1879-05-01
1879,6,24.576,1.17,1,1879-06-01
1879,7,29.208000000000002,2.411,1,1879-07-01
1879,8,29.12,2.241,1,1879-08-01
1879,9,23.802,1.237,1,1879-09-01
1879,10,17.102999999999998,0.456,1,1879-10-01
1879,11,12.062000000000001,1.071,1,1879-11-01
1879,12,5.303000000000001,1.067,1,1879-12-01
1880,1,1.8360000000000003,0.891,1,1880-01-01
1880,2,4.134,1.476,1,1880-02-01
1880,3,8.959000000000001,1.04,1,1880-03-01
1880,4,13.445,0.889,1,1880-04-01
1880,5,20.229,1.481,1,1880-05-01
1880,6,23.459,0.701,1,1880-06-01
1880,7,26.614,1.342,1,1880-07-01
1880,8,26.147000000000002,1.784,1,1880-08-01
1880,9,23.948999999999998,1.644,1,1880-09-01
1880,10,18.395,1.083,1,1880-10-01
1880,11,9.43,2.491,1,1880-11-01
1880,12,3.0240000000000005,2.276,1,1880-12-01
1881,1,1.9920000000000002,1.143,1,1881-01-01
1881,2,5.344,3.787,1,1881-02-01
1881,3,6.183000000000001,2.85,1,1881-03-01
1881,4,14.205,0.669,1,1881-04-01
1881,5,18.926,1.845,1,1881-05-01
1881,6,24.232,0.692,1,1881-06-01
1881,7,28.019000000000002,1.474,1,1881-07-01
1881,8,27.952,0.662,1,1881-08-01
1881,9,23.654999999999998,0.596,1,1881-09-01
1881,10,17.811,0.945,1,1881-10-01
1881,11,11.883000000000001,0.682,1,1881-11-01
1881,12,5.527,0.913,1,1881-12-01
1882,1,4.349,1.341,1,1882-01-01
1882,2,4.289,1.021,1,1882-02-01
1882,3,8.298,1.075,1,1882-03-01
1882,4,14.034,0.843,1,1882-04-01
1882,5,19.377,0.642,1,1882-05-01
1882,6,23.376,1.343,1,1882-06-01
1882,7,26.489,1.729,1,1882-07-01
1882,8,26.146,1.396,1,1882-08-01
1882,9,23.352999999999998,0.577,1,1882-09-01
1882,10,18.648999999999997,0.618,1,1882-10-01
1882,11,10.557,0.934,1,1882-11-01
1882,12,4.423,0.995,1,1882-12-01
1883,1,1.8510000000000002,1.738,1,1883-01-01
1883,2,3.498,1.225,1,1883-02-01
1883,3,8.4,1.14,1,1883-03-01
1883,4,14.46,1.26,1,1883-04-01
1883,5,18.61,0.844,1,1883-05-01
1883,6,24.852999999999998,0.792,1,1883-06-01
1883,7,28.138,1.785,1,1883-07-01
1883,8,27.138,0.957,1,1883-08-01
1883,9,23.293,1.5,1,1883-09-01
1883,10,17.865,0.707,1,1883-10-01
1883,11,10.423,0.585,1,1883-11-01
1883,12,3.7580000000000005,2.087,1,1883-12-01
1884,1,3.6670000000000003,0.742,1,1884-01-01
1884,2,2.6300000000000003,1.254,1,1884-02-01
1884,3,8.260000000000002,0.646,1,1884-03-01
1884,4,13.315000000000001,0.417,1,1884-04-01
1884,5,18.695,0.947,1,1884-05-01
1884,6,23.384,0.903,1,1884-06-01
1884,7,27.008000000000003,1.133,1,1884-07-01
1884,8,26.41,0.855,1,1884-08-01
1884,9,23.729,0.525,1,1884-09-01
1884,10,17.031,0.834,1,1884-10-01
1884,11,8.632000000000001,2.104,1,1884-11-01
1884,12,2.837,1.351,1,1884-12-01
1885,1,1.8630000000000002,1.229,1,1885-01-01
1885,2,2.144,0.77,1,1885-02-01
1885,3,7.707000000000001,0.795,1,1885-03-01
1885,4,12.816,3.164,1,1885-04-01
1885,5,18.979999999999997,0.638,1,1885-05-01
1885,6,23.061,2.116,1,1885-06-01
1885,7,26.247,1.887,1,1885-07-01
1885,8,27.832,1.487,1,1885-08-01
1885,9,22.976,0.614,1,1885-09-01
1885,10,17.668999999999997,0.94,1,1885-10-01
1885,11,9.756,1.875,1,1885-11-01
1885,12,5.743,1.027,1,1885-12-01
1886,1,1.9360000000000002,1.011,1,1886-01-01
1886,2,1.0340000000000003,0.699,1,1886-02-01
1886,3,8.403,0.986,1,1886-03-01
1886,4,13.906,1.167,1,1886-04-01
1886,5,19.404999999999998,0.714,1,1886-05-01
1886,6,22.847,1.465,1,1886-06-01
1886,7,27.867,0.935,1,1886-07-01
1886,8,27.245,0.949,1,1886-08-01
1886,9,22.168999999999997,1.616,1,1886-09-01
1886,10,18.409999999999997,0.972,1,1886-10-01
1886,11,11.304,1.232,1,1886-11-01
1886,12,4.566000000000001,1.484,1,1886-12-01
1887,1,2.2920000000000003,1.173,1,1887-01-01
1887,2,3.584,0.92,1,1887-02-01
1887,3,8.176,0.706,1,1887-03-01
1887,4,14.805,2.427,1,1887-04-01
1887,5,18.916999999999998,0.983,1,1887-05-01
1887,6,23.085,1.571,1,1887-06-01
1887,7,27.347,0.842,1,1887-07-01
1887,8,28.217000000000002,2.034,1,1887-08-01
1887,9,23.805,0.648,1,1887-09-01
1887,10,17.567999999999998,0.701,1,1887-10-01
1887,11,11.118,1.328,1,1887-11-01
1887,12,5.409000000000001,1.007,1,1887-12-01
1888,1,3.58,0.875,1,1888-01-01
1888,2,2.258,0.756,1,1888-02-01
1888,3,9.396,0.59,1,1888-03-01
1888,4,13.883000000000001,0.527,1,1888-04-01
1888,5,19.604999999999997,0.51,1,1888-05-01
1888,6,23.091,1.109,1,1888-06-01
1888,7,27.954,0.601,1,1888-07-01
1888,8,27.970000000000002,1.189,1,1888-08-01
1888,9,23.061,0.623,1,1888-09-01
1888,10,17.15,1.392,1,1888-10-01
1888,11,11.954,0.727,1,1888-11-01
1888,12,7.248,0.652,1,1888-12-01
1889,1,1.1070000000000002,1.572,1,1889-01-01
1889,2,3.415,1.212,1,1889-02-01
1889,3,8.984,0.535,1,1889-03-01
1889,4,13.638,0.678,1,1889-04-01
1889,5,18.433999999999997,1.111,1,1889-05-01
1889,6,24.983999999999998,0.624,1,1889-06-01
1889,7,28.194000000000003,1.497,1,1889-07-01
1889,8,27.254,0.557,1,1889-08-01
1889,9,22.392,1.228,1,1889-09-01
1889,10,17.229999999999997,1.47,1,1889-10-01
1889,11,10.72,0.931,1,1889-11-01
1889,12,4.947,1.244,1,1889-12-01
1890,1,3.5020000000000002,0.77,1,1890-01-01
1890,2,6.594,0.926,1,1890-02-01
1890,3,7.822000000000001,1.299,1,1890-03-01
1890,4,15.507000000000001,0.705,1,1890-04-01
1890,5,19.628999999999998,2.57,1,1890-05-01
1890,6,23.963,1.391,1,1890-06-01
1890,7,28.001,0.744,1,1890-07-01
1890,8,27.321,0.552,1,1890-08-01
1890,9,22.907999999999998,1.752,1,1890-09-01
1890,10,16.776999999999997,1.231,1,1890-10-01
1890,11,12.34,1.411,1,1890-11-01
1890,12,7.784000000000001,1.057,1,1890-12-01
1891,1,2.612,0.816,1,1891-01-01
1891,2,4.035,1.305,1,1891-02-01
1891,3,8.527000000000001,0.724,1,1891-03-01
1891,4,13.302,0.406,1,1891-04-01
1891,5,19.897,1.58,1,1891-05-01
1891,6,23.878999999999998,1.123,1,1891-06-01
1891,7,27.021,0.636,1,1891-07-01
1891,8,27.202,0.54,1,1891-08-01
1891,9,23.407999999999998,1.535,1,1891-09-01
1891,10,19.160999999999998,0.598,1,1891-10-01
1891,11,11.445,0.648,1,1891-11-01
1891,12,5.74,0.819,1,1891-12-01
1892,1,3.0530000000000004,0.834,1,1892-01-01
1892,2,4.446,0.637,1,1892-02-01
1892,3,6.246,1.759,1,1892-03-01
1892,4,13.976,1.613,1,1892-04-01
1892,5,18.631,0.769,1,1892-05-01
1892,6,24.230999999999998,0.836,1,1892-06-01
1892,7,28.355,1.068,1,1892-07-01
1892,8,28.278000000000002,1.888,1,1892-08-01
1892,9,22.387999999999998,1.147,1,1892-09-01
1892,10,16.529999999999998,0.431,1,1892-10-01
1892,11,11.725000000000001,1.17,1,1892-11-01
1892,12,3.7960000000000003,1.679,1,1892-12-01
1893,1,0.6240000000000001,1.902,1,1893-01-01
1893,2,2.218,0.613,1,1893-02-01
1893,3,8.66,0.942,1,1893-03-01
1893,4,14.087,0.511,1,1893-04-01
1893,5,18.723,0.989,1,1893-05-01
1893,6,24.09,1.162,1,1893-06-01
1893,7,28.310000000000002,0.595,1,1893-07-01
1893,8,26.973000000000003,1.334,1,1893-08-01
1893,9,24.519,0.442,1,1893-09-01
1893,10,17.058,0.672,1,1893-10-01
1893,11,9.726,0.404,1,1893-11-01
1893,12,5.106,0.735,1,1893-12-01
1894,1,3.8770000000000002,1.225,1,1894-01-01
1894,2,4.8340000000000005,1.285,1,1894-02-01
1894,3,8.793000000000001,1.331,1,1894-03-01
1894,4,15.508000000000001,0.7,1,1894-04-01
1894,5,19.721999999999998,0.832,1,1894-05-01
1894,6,24.735,0.568,1,1894-06-01
1894,7,28.864,0.871,1,1894-07-01
1894,8,28.740000000000002,0.553,1,1894-08-01
1894,9,23.598,1.189,1,1894-09-01
1894,10,17.516,1.128,1,1894-10-01
1894,11,12.024000000000001,1.029,1,1894-11-01
1894,12,5.033,0.875,1,1894-12-01
1895,1,1.4110000000000003,0.63,1,1895-01-01
1895,2,4.006,0.874,1,1895-02-01
1895,3,7.517000000000001,1.501,1,1895-03-01
1895,4,14.773,0.761,1,1895-04-01
1895,5,19.701999999999998,1.115,1,1895-05-01
1895,6,24.279,1.051,1,1895-06-01
1895,7,26.708000000000002,1.448,1,1895-07-01
1895,8,27.415000000000003,0.972,1,1895-08-01
1895,9,22.516,2.141,1,1895-09-01
1895,10,16.939,1.538,1,1895-10-01
1895,11,10.762,1.43,1,1895-11-01
1895,12,5.07,0.5,1,1895-12-01
1896,1,3.4010000000000002,0.784,1,1896-01-01
1896,2,3.357,0.709,1,1896-02-01
1896,3,6.680000000000001,0.766,1,1896-03-01
1896,4,14.610000000000001,0.508,1,1896-04-01
1896,5,18.968,0.475,1,1896-05-01
1896,6,24.284,0.487,1,1896-06-01
1896,7,27.251,0.566,1,1896-07-01
1896,8,27.769000000000002,0.509,1,1896-08-01
1896,9,23.755999999999997,0.454,1,1896-09-01
1896,10,17.755,0.68,1,1896-10-01
1896,11,12.975000000000001,0.475,1,1896-11-01
1896,12,4.841,1.48,1,1896-12-01
1897,1,4.194,0.623,1,1897-01-01
1897,2,1.624,0.84,1,1897-02-01
1897,3,8.280000000000001,1.998,1,1897-03-01
1897,4,12.878,1.129,1,1897-04-01
1897,5,19.328,1.815,1,1897-05-01
1897,6,24.073,0.917,1,1897-06-01
1897,7,27.704,0.485,1,1897-07-01
1897,8,28.182000000000002,1.232,1,1897-08-01
1897,9,23.41,1.724,1,1897-09-01
1897,10,17.737,0.78,1,1897-10-01
1897,11,12.447000000000001,0.639,1,1897-11-01
1897,12,3.853,1.283,1,1897-12-01
1898,1,4.289,1.679,1,1898-01-01
1898,2,6.471,0.883,1,1898-02-01
1898,3,8.243,1.373,1,1898-03-01
1898,4,13.396,0.709,1,1898-04-01
1898,5,20.069,1.35,1,1898-05-01
1898,6,24.233,0.494,1,1898-06-01
1898,7,28.73,1.259,1,1898-07-01
1898,8,27.809,0.559,1,1898-08-01
1898,9,24.215,0.28,1,1898-09-01
1898,10,17.868,0.85,1,1898-10-01
1898,11,12.404,0.593,1,1898-11-01
1898,12,5.165,1.226,1,1898-12-01
1899,1,2.9530000000000003,0.306,1,1899-01-01
1899,2,5.381,0.335,1,1899-02-01
1899,3,9.427000000000001,0.485,1,1899-03-01
1899,4,14.076,1.433,1,1899-04-01
1899,5,19.442,1.664,1,1899-05-01
1899,6,25.03,1.148,1,1899-06-01
1899,7,28.005000000000003,0.999,1,1899-07-01
1899,8,26.856,1.142,1,1899-08-01
1899,9,22.453999999999997,1.709,1,1899-09-01
1899,10,15.431999999999999,0.941,1,1899-10-01
1899,11,10.209,0.779,1,1899-11-01
1899,12,7.699,0.662,1,1899-12-01
1900,1,1.2950000000000002,0.615,1,1900-01-01
1900,2,3.8240000000000003,0.835,1,1900-02-01
1900,3,8.109,0.481,1,1900-03-01
1900,4,14.331000000000001,1.336,1,1900-04-01
1900,5,20.366999999999997,1.179,1,1900-05-01
1900,6,23.61,0.434,1,1900-06-01
1900,7,27.975,0.702,1,1900-07-01
1900,8,27.928,0.529,1,1900-08-01
1900,9,23.38,0.468,1,1900-09-01
1900,10,17.842,0.61,1,1900-10-01
1900,11,11.508000000000001,0.562,1,1900-11-01
1900,12,5.923,0.484,1,1900-12-01
1901,1,4.176,0.495,1,1901-01-01
1901,2,1.2110000000000003,0.76,1,1901-02-01
1901,3,8.201,0.467,1,1901-03-01
1901,4,14.49,1.017,1,1901-04-01
1901,5,18.695,0.56,1,1901-05-01
1901,6,23.394,1.05,1,1901-06-01
1901,7,26.427,0.965,1,1901-07-01
1901,8,27.334000000000003,0.245,1,1901-08-01
1901,9,22.639999999999997,0.65,1,1901-09-01
1901,10,17.877999999999997,1.223,1,1901-10-01
1901,11,10.834,0.57,1,1901-11-01
1901,12,5.033,0.72,1,1901-12-01
1902,1,5.0680000000000005,0.882,1,1902-01-01
1902,2,4.314,1.47,1,1902-02-01
1902,3,10.598,0.695,1,1902-03-01
1902,4,14.072000000000001,0.35,1,1902-04-01
1902,5,19.973,0.551,1,1902-05-01
1902,6,23.79,0.4,1,1902-06-01
1902,7,27.337000000000003,0.416,1,1902-07-01
1902,8,26.648000000000003,0.739,1,1902-08-01
1902,9,22.365,0.471,1,1902-09-01
1902,10,17.993,0.326,1,1902-10-01
1902,11,13.478000000000002,0.419,1,1902-11-01
1902,12,6.48,0.678,1,1902-12-01
1903,1,2.6020000000000003,0.619,1,1903-01-01
1903,2,3.9690000000000003,0.693,1,1903-02-01
1903,3,9.360000000000001,0.884,1,1903-03-01
1903,4,14.190000000000001,1.23,1,1903-04-01
1903,5,19.131999999999998,0.69,1,1903-05-01
1903,6,23.277,0.702,1,1903-06-01
1903,7,26.364,1.251,1,1903-07-01
1903,8,27.917,1.19,1,1903-08-01
1903,9,23.857,0.727,1,1903-09-01
1903,10,17.630999999999997,0.997,1,1903-10-01
1903,11,10.501000000000001,0.606,1,1903-11-01
1903,12,4.727,0.559,1,1903-12-01
1904,1,2.7910000000000004,1.03,1,1904-01-01
1904,2,6.495,1.293,1,1904-02-01
1904,3,8.265,0.453,1,1904-03-01
1904,4,14.098,0.882,1,1904-04-01
1904,5,18.962999999999997,0.744,1,1904-05-01
1904,6,24.238,0.266,1,1904-06-01
1904,7,27.203000000000003,0.657,1,1904-07-01
1904,8,26.931,1.108,1,1904-08-01
1904,9,23.029999999999998,1.032,1,1904-09-01
1904,10,17.284999999999997,0.463,1,1904-10-01
1904,11,10.450000000000001,0.422,1,1904-11-01
1904,12,4.857,0.75,1,1904-12-01
1905,1,5.706,0.342,1,1905-01-01
1905,2,1.8480000000000003,0.86,1,1905-02-01
1905,3,6.995000000000001,0.402,1,1905-03-01
1905,4,12.301,0.447,1,1905-04-01
1905,5,19.337999999999997,0.467,1,1905-05-01
1905,6,24.847,0.641,1,1905-06-01
1905,7,28.455000000000002,0.578,1,1905-07-01
1905,8,26.656000000000002,0.256,1,1905-08-01
1905,9,23.676,0.606,1,1905-09-01
1905,10,17.290999999999997,0.352,1,1905-10-01
1905,11,11.271,0.361,1,1905-11-01
1905,12,7.0520000000000005,0.383,1,1905-12-01
1906,1,3.08,0.465,1,1906-01-01
1906,2,3.3280000000000003,0.466,1,1906-02-01
1906,3,8.278,0.514,1,1906-03-01
1906,4,14.303,0.448,1,1906-04-01
1906,5,19.278,0.679,1,1906-05-01
1906,6,24.215,0.796,1,1906-06-01
1906,7,27.622,0.392,1,1906-07-01
1906,8,27.668000000000003,0.771,1,1906-08-01
1906,9,23.372,0.426,1,1906-09-01
1906,10,17.392,0.338,1,1906-10-01
1906,11,10.129000000000001,0.382,1,1906-11-01
1906,12,5.627000000000001,0.385,1,1906-12-01
1907,1,4.902,0.328,1,1907-01-01
1907,2,2.454,0.534,1,1907-02-01
1907,3,7.6080000000000005,0.427,1,1907-03-01
1907,4,13.935,0.705,1,1907-04-01
1907,5,20.264999999999997,0.414,1,1907-05-01
1907,6,23.5,0.316,1,1907-06-01
1907,7,25.786,0.54,1,1907-07-01
1907,8,28.081000000000003,0.507,1,1907-08-01
1907,9,22.965999999999998,0.324,1,1907-09-01
1907,10,18.7,0.409,1,1907-10-01
1907,11,11.67,0.546,1,1907-11-01
1907,12,5.922000000000001,0.386,1,1907-12-01
1908,1,4.0200000000000005,0.555,1,1908-01-01
1908,2,3.462,0.404,1,1908-02-01
1908,3,7.880000000000001,0.447,1,1908-03-01
1908,4,12.663,0.564,1,1908-04-01
1908,5,19.709,0.566,1,1908-05-01
1908,6,24.204,0.519,1,1908-06-01
1908,7,27.522000000000002,0.425,1,1908-07-01
1908,8,27.776000000000003,0.692,1,1908-08-01
1908,9,23.464,0.491,1,1908-09-01
1908,10,18.116,0.316,1,1908-10-01
1908,11,11.040000000000001,0.339,1,1908-11-01
1908,12,7.093,0.533,1,1908-12-01
1909,1,3.119,0.473,1,1909-01-01
1909,2,4.447,0.476,1,1909-02-01
1909,3,7.202000000000001,0.36,1,1909-03-01
1909,4,14.778,0.223,1,1909-04-01
1909,5,19.787,0.52,1,1909-05-01
1909,6,23.023,0.515,1,1909-06-01
1909,7,28.181,0.605,1,1909-07-01
1909,8,28.361,0.414,1,1909-08-01
1909,9,24.927,0.406,1,1909-09-01
1909,10,18.13,0.533,1,1909-10-01
1909,11,11.883000000000001,0.36,1,1909-11-01
1909,12,5.119000000000001,0.479,1,1909-12-01
1910,1,2.967,0.846,1,1910-01-01
1910,2,3.0260000000000002,0.41,1,1910-02-01
1910,3,8.004000000000001,0.326,1,1910-03-01
1910,4,12.654,0.327,1,1910-04-01
1910,5,18.461,0.668,1,1910-05-01
1910,6,24.34,0.497,1,1910-06-01
1910,7,28.294,0.899,1,1910-07-01
1910,8,27.885,0.368,1,1910-08-01
1910,9,23.098999999999997,0.522,1,1910-09-01
1910,10,17.665,0.344,1,1910-10-01
1910,11,11.838000000000001,0.377,1,1910-11-01
1910,12,3.7010000000000005,0.345,1,1910-12-01
1911,1,3.0570000000000004,0.452,1,1911-01-01
1911,2,4.525,0.371,1,1911-02-01
1911,3,8.55,0.516,1,1911-03-01
1911,4,14.087,0.597,1,1911-04-01
1911,5,18.679,0.361,1,1911-05-01
1911,6,23.015,0.821,1,1911-06-01
1911,7,27.189,0.731,1,1911-07-01
1911,8,27.526000000000003,0.213,1,1911-08-01
1911,9,24.656,0.277,1,1911-09-01
1911,10,16.794999999999998,0.348,1,1911-10-01
1911,11,11.467,0.517,1,1911-11-01
1911,12,5.0920000000000005,0.993,1,1911-12-01
1912,1,2.5020000000000002,0.446,1,1912-01-01
1912,2,6.513,0.724,1,1912-02-01
1912,3,8.207,0.322,1,1912-03-01
1912,4,15.079,0.485,1,1912-04-01
1912,5,20.08,0.53,1,1912-05-01
1912,6,24.929,0.543,1,1912-06-01
1912,7,27.959000000000003,0.373,1,1912-07-01
1912,8,27.349,0.251,1,1912-08-01
1912,9,22.284999999999997,0.236,1,1912-09-01
1912,10,17.241999999999997,0.256,1,1912-10-01
1912,11,9.495000000000001,0.254,1,1912-11-01
1912,12,4.651,0.519,1,1912-12-01
1913,1,3.136,0.207,1,1913-01-01
1913,2,4.243,0.426,1,1913-02-01
1913,3,7.8340000000000005,0.342,1,1913-03-01
1913,4,13.620000000000001,0.474,1,1913-04-01
1913,5,18.840999999999998,0.604,1,1913-05-01
1913,6,24.065,0.549,1,1913-06-01
1913,7,26.723000000000003,0.232,1,1913-07-01
1913,8,28.099,0.314,1,1913-08-01
1913,9,22.926,0.509,1,1913-09-01
1913,10,17.72,0.383,1,1913-10-01
1913,11,11.625,0.29,1,1913-11-01
1913,12,4.447,0.594,1,1913-12-01
1914,1,5.024,0.728,1,1914-01-01
1914,2,6.263,0.44,1,1914-02-01
1914,3,10.261000000000001,0.241,1,1914-03-01
1914,4,13.978,0.411,1,1914-04-01
1914,5,19.171,0.385,1,1914-05-01
1914,6,24.887,0.35,1,1914-06-01
1914,7,29.823,0.741,1,1914-07-01
1914,8,28.089000000000002,0.194,1,1914-08-01
1914,9,22.933999999999997,0.91,1,1914-09-01
1914,10,18.442999999999998,0.24,1,1914-10-01
1914,11,12.08,0.3,1,1914-11-01
1914,12,5.845000000000001,0.526,1,1914-12-01
1915,1,3.375,0.246,1,1915-01-01
1915,2,4.658,0.429,1,1915-02-01
1915,3,8.161000000000001,0.492,1,1915-03-01
1915,4,13.301,0.294,1,1915-04-01
1915,5,20.153,0.633,1,1915-05-01
1915,6,24.58,0.317,1,1915-06-01
1915,7,28.035,0.48,1,1915-07-01
1915,8,27.623,0.505,1,1915-08-01
1915,9,22.907,0.22,1,1915-09-01
1915,10,19.156999999999996,0.365,1,1915-10-01
1915,11,12.711,0.253,1,1915-11-01
1915,12,7.098000000000001,0.547,1,1915-12-01
1916,1,4.586,0.464,1,1916-01-01
1916,2,4.742,0.399,1,1916-02-01
1916,3,7.503000000000001,0.383,1,1916-03-01
1916,4,14.529,0.406,1,1916-04-01
1916,5,19.564,0.461,1,1916-05-01
1916,6,24.407,0.45,1,1916-06-01
1916,7,27.229000000000003,0.567,1,1916-07-01
1916,8,27.082,0.366,1,1916-08-01
1916,9,24.054,0.633,1,1916-09-01
1916,10,17.436,0.453,1,1916-10-01
1916,11,11.952,0.297,1,1916-11-01
1916,12,5.210000000000001,0.728,1,1916-12-01
1917,1,0.008000000000000007,0.786,1,1917-01-01
1917,2,3.7190000000000003,0.54,1,1917-02-01
1917,3,7.635000000000001,0.274,1,1917-03-01
1917,4,14.974,0.369,1,1917-04-01
1917,5,19.482999999999997,0.41,1,1917-05-01
1917,6,24.169999999999998,0.298,1,1917-06-01
1917,7,27.834000000000003,0.325,1,1917-07-01
1917,8,27.895000000000003,0.217,1,1917-08-01
1917,9,24.511999999999997,0.393,1,1917-09-01
1917,10,17.391,0.154,1,1917-10-01
1917,11,9.811,0.461,1,1917-11-01
1917,12,2.3860000000000006,0.349,1,1917-12-01
1918,1,0.7160000000000002,0.671,1,1918-01-01
1918,2,5.219,0.427,1,1918-02-01
1918,3,8.556000000000001,0.263,1,1918-03-01
1918,4,13.988000000000001,0.298,1,1918-04-01
1918,5,19.447999999999997,0.464,1,1918-05-01
1918,6,23.601,0.273,1,1918-06-01
1918,7,27.264000000000003,0.245,1,1918-07-01
1918,8,27.98,0.479,1,1918-08-01
1918,9,23.491999999999997,0.205,1,1918-09-01
1918,10,18.037999999999997,0.224,1,1918-10-01
1918,11,10.966000000000001,0.341,1,1918-11-01
1918,12,6.034000000000001,0.774,1,1918-12-01
1919,1,2.6340000000000003,0.6,1,1919-01-01
1919,2,4.181,0.594,1,1919-02-01
1919,3,9.844000000000001,0.46,1,1919-03-01
1919,4,15.819,0.486,1,1919-04-01
1919,5,20.701999999999998,0.498,1,1919-05-01
1919,6,24.727,0.313,1,1919-06-01
1919,7,26.842000000000002,0.393,1,1919-07-01
1919,8,27.746000000000002,0.231,1,1919-08-01
1919,9,22.578,0.36,1,1919-09-01
1919,10,17.625,0.536,1,1919-10-01
1919,11,11.039000000000001,0.432,1,1919-11-01
1919,12,4.559,0.668,1,1919-12-01
1920,1,3.124,0.575,1,1920-01-01
1920,2,2.523,0.456,1,1920-02-01
1920,3,8.157,0.277,1,1920-03-01
1920,4,13.313,0.36,1,1920-04-01
1920,5,19.035999999999998,0.275,1,1920-05-01
1920,6,23.916999999999998,0.285,1,1920-06-01
1920,7,27.812,0.268,1,1920-07-01
1920,8,27.864,0.327,1,1920-08-01
1920,9,24.249,0.472,1,1920-09-01
1920,10,18.622999999999998,0.504,1,1920-10-01
1920,11,13.316,0.559,1,1920-11-01
1920,12,6.968,0.398,1,1920-12-01
1921,1,3.2630000000000003,0.281,1,1921-01-01
1921,2,5.711,0.349,1,1921-02-01
1921,3,8.475000000000001,0.609,1,1921-03-01
1921,4,13.666,0.411,1,1921-04-01
1921,5,19.371,0.307,1,1921-05-01
1921,6,22.137,0.454,1,1921-06-01
1921,7,28.037000000000003,0.411,1,1921-07-01
1921,8,27.413,0.557,1,1921-08-01
1921,9,22.36,0.471,1,1921-09-01
1921,10,16.512999999999998,0.422,1,1921-10-01
1921,11,11.192,0.473,1,1921-11-01
1921,12,6.393000000000001,0.421,1,1921-12-01
1922,1,2.591,0.478,1,1922-01-01
1922,2,5.792,0.209,1,1922-02-01
1922,3,9.190000000000001,0.434,1,1922-03-01
1922,4,15.251000000000001,0.448,1,1922-04-01
1922,5,19.599,0.459,1,1922-05-01
1922,6,24.819,0.361,1,1922-06-01
1922,7,28.118000000000002,0.357,1,1922-07-01
1922,8,28.181,0.368,1,1922-08-01
1922,9,23.311,0.412,1,1922-09-01
1922,10,17.988999999999997,0.232,1,1922-10-01
1922,11,10.918000000000001,0.39,1,1922-11-01
1922,12,5.251,0.46,1,1922-12-01
1923,1,2.3920000000000003,0.38,1,1923-01-01
1923,2,2.997,0.444,1,1923-02-01
1923,3,10.161000000000001,0.333,1,1923-03-01
1923,4,13.576,0.305,1,1923-04-01
1923,5,19.608999999999998,0.266,1,1923-05-01
1923,6,23.935,0.359,1,1923-06-01
1923,7,26.758000000000003,0.258,1,1923-07-01
1923,8,28.463,0.342,1,1923-08-01
1923,9,22.99,0.282,1,1923-09-01
1923,10,17.36,0.199,1,1923-10-01
1923,11,11.832,0.538,1,1923-11-01
1923,12,5.7780000000000005,0.365,1,1923-12-01
1924,1,4.011,0.433,1,1924-01-01
1924,2,4.103,0.333,1,1924-02-01
1924,3,6.8340000000000005,0.278,1,1924-03-01
1924,4,15.498000000000001,0.287,1,1924-04-01
1924,5,18.976999999999997,0.252,1,1924-05-01
1924,6,23.57,0.321,1,1924-06-01
1924,7,28.443,0.238,1,1924-07-01
1924,8,28.069000000000003,0.26,1,1924-08-01
1924,9,23.715999999999998,0.263,1,1924-09-01
1924,10,17.894,0.244,1,1924-10-01
1924,11,9.872,0.337,1,1924-11-01
1924,12,5.468,0.281,1,1924-12-01
1925,1,2.317,0.36,1,1925-01-01
1925,2,3.037,0.401,1,1925-02-01
1925,3,8.909,0.426,1,1925-03-01
1925,4,13.010000000000002,0.272,1,1925-04-01
1925,5,20.081999999999997,0.273,1,1925-05-01
1925,6,24.986,0.479,1,1925-06-01
1925,7,26.766000000000002,0.298,1,1925-07-01
1925,8,27.214000000000002,0.401,1,1925-08-01
1925,9,23.002,0.304,1,1925-09-01
1925,10,18.18,0.333,1,1925-10-01
1925,11,13.092,0.255,1,1925-11-01
1925,12,4.827,0.473,1,1925-12-01
1926,1,3.454,0.344,1,1926-01-01
1926,2,4.3,0.23,1,1926-02-01
1926,3,9.386000000000001,0.282,1,1926-03-01
1926,4,14.450000000000001,0.3,1,1926-04-01
1926,5,21.317999999999998,0.279,1,1926-05-01
1926,6,22.673,0.321,1,1926-06-01
1926,7,27.810000000000002,0.466,1,1926-07-01
1926,8,29.283,0.328,1,1926-08-01
1926,9,24.564999999999998,0.202,1,1926-09-01
1926,10,16.451999999999998,0.305,1,1926-10-01
1926,11,12.136000000000001,0.34,1,1926-11-01
1926,12,4.058,0.343,1,1926-12-01
1927,1,2.8800000000000003,0.4,1,1927-01-01
1927,2,3.673,0.343,1,1927-02-01
1927,3,7.545000000000001,0.303,1,1927-03-01
1927,4,13.981,0.201,1,1927-04-01
1927,5,19.712,0.277,1,1927-05-01
1927,6,23.967,0.419,1,1927-06-01
1927,7,28.71,0.306,1,1927-07-01
1927,8,28.402,0.267,1,1927-08-01
1927,9,23.131999999999998,0.628,1,1927-09-01
1927,10,17.320999999999998,0.351,1,1927-10-01
1927,11,13.372,0.29,1,1927-11-01
1927,12,6.9510000000000005,0.242,1,1927-12-01
1928,1,3.402,0.246,1,1928-01-01
1928,2,4.43,0.214,1,1928-02-01
