,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
35,1822-06-01,11.63283653185605,17.141816874012868,20.948071157696752,11.63283653185605,11.63283653185605,7.425801934187497,7.425801934187497,7.425801934187497,7.425801934187497,7.425801934187497,7.425801934187497,0.0,0.0,0.0,19.058638466043547
36,1822-07-01,11.633126346711288,21.09314998375201,25.073464919629085,11.633126346711288,11.633126346711288,11.41209443310025,11.41209443310025,11.41209443310025,11.41209443310025,11.41209443310025,11.41209443310025,0.0,0.0,0.0,23.045220779811537
37,1822-08-01,11.633425822061698,21.791535445208023,25.736352653828874,11.633425822061698,11.633425822061698,12.237394509009093,12.237394509009093,12.237394509009093,12.237394509009093,12.237394509009093,12.237394509009093,0.0,0.0,0.0,23.87082033107079
38,1822-09-01,11.633725297412107,17.81068009930728,21.51498214697137,11.633725297412107,11.633725297412107,8.083089667566094,8.083089667566094,8.083089667566094,8.083089667566094,8.083089667566094,8.083089667566094,0.0,0.0,0.0,19.7168149649782
39,1822-10-01,11.634015112267345,11.462319365164598,15.161827960289923,11.634015112267345,11.634015112267345,1.6862636251654897,1.6862636251654897,1.6862636251654897,1.6862636251654897,1.6862636251654897,1.6862636251654897,0.0,0.0,0.0,13.320278737432835
40,1822-11-01,11.634314587617755,5.608291255090098,9.41189261644187,11.634314587617755,11.634314587617755,-4.061398175477088,-4.061398175477088,-4.061398175477088,-4.061398175477088,-4.061398175477088,-4.061398175477088,0.0,0.0,0.0,7.572916412140668
41,1822-12-01,11.634604402472991,0.5129487860891375,4.3474014544935615,11.634604402472991,11.634604402472991,-9.234112131106537,-9.234112131106537,-9.234112131106537,-9.234112131106537,-9.234112131106537,-9.234112131106537,0.0,0.0,0.0,2.4004922713664545
42,1823-01-01,11.634903877823401,-2.0094572306477,1.9027559163214542,11.634903877823401,11.634903877823401,-11.767870239354002,-11.767870239354002,-11.767870239354002,-11.767870239354002,-11.767870239354002,-11.767870239354002,0.0,0.0,0.0,-0.1329663615306007
43,1823-02-01,11.635203353173813,-1.4052269670083521,2.7442938675096027,11.635203353173813,11.635203353173813,-10.932424371626624,-10.932424371626624,-10.932424371626624,-10.932424371626624,-10.932424371626624,-10.932424371626624,0.0,0.0,0.0,0.7027789815471888
44,1823-03-01,11.6354738470387,2.5886631360573573,6.191564580763668,11.6354738470387,11.6354738470387,-7.286837070870448,-7.286837070870448,-7.286837070870448,-7.286837070870448,-7.286837070870448,-7.286837070870448,0.0,0.0,0.0,4.348636776168251
45,1823-04-01,11.63577332238911,8.179710871577605,12.109465005950629,11.63577332238911,11.63577332238911,-1.4464998144787549,-1.4464998144787549,-1.4464998144787549,-1.4464998144787549,-1.4464998144787549,-1.4464998144787549,0.0,0.0,0.0,10.189273507910354
46,1823-05-01,11.636063137244346,13.0436773763003,17.029956226829302,11.636063137244346,11.636063137244346,3.371375775516834,3.371375775516834,3.371375775516834,3.371375775516834,3.371375775516834,3.371375775516834,0.0,0.0,0.0,15.00743891276118
47,1823-06-01,11.636362612594755,17.203269631513745,20.91408837405962,11.636362612594755,11.636362612594755,7.380926226974164,7.380926226974164,7.380926226974164,7.380926226974164,7.380926226974164,7.380926226974164,0.0,0.0,0.0,19.01728883956892
48,1823-07-01,11.636652427449992,21.043171773169366,25.13202757099806,11.636652427449992,11.636652427449992,11.361281391517185,11.361281391517185,11.361281391517185,11.361281391517185,11.361281391517185,11.361281391517185,0.0,0.0,0.0,22.997933818967176
49,1823-08-01,11.636951902800403,22.012504884675202,25.68423068153007,11.636951902800403,11.636951902800403,12.273931095504457,12.273931095504457,12.273931095504457,12.273931095504457,12.273931095504457,12.273931095504457,0.0,0.0,0.0,23.91088299830486
50,1823-09-01,11.637251378150813,17.963751666021594,21.646211793275164,11.637251378150813,11.637251378150813,8.119010392744174,8.119010392744174,8.119010392744174,8.119010392744174,8.119010392744174,8.119010392744174,0.0,0.0,0.0,19.756261770894987
51,1823-10-01,11.637541193006049,11.454848186076644,15.384184617298473,11.637541193006049,11.637541193006049,1.7284678074764372,1.7284678074764372,1.7284678074764372,1.7284678074764372,1.7284678074764372,1.7284678074764372,0.0,0.0,0.0,13.366009000482487
52,1823-11-01,11.637840668356459,5.691572927374493,9.547113507548033,11.637840668356459,11.637840668356459,-3.9754881752223663,-3.9754881752223663,-3.9754881752223663,-3.9754881752223663,-3.9754881752223663,-3.9754881752223663,0.0,0.0,0.0,7.662352493134092
53,1823-12-01,11.638130483211695,0.5627883472850744,4.230470437050731,11.638130483211695,11.638130483211695,-9.209505956994693,-9.209505956994693,-9.209505956994693,-9.209505956994693,-9.209505956994693,-9.209505956994693,0.0,0.0,0.0,2.4286245262170016
54,1824-01-01,11.638429958562105,-2.1143976399998734,1.9428850560983186,11.638429958562105,11.638429958562105,-11.776392715486868,-11.776392715486868,-11.776392715486868,-11.776392715486868,-11.776392715486868,-11.776392715486868,0.0,0.0,0.0,-0.13796275692476279
55,1824-02-01,11.638729433912516,-1.3877983343300682,2.4111086230613537,11.638729433912516,11.638729433912516,-10.970673307407148,-10.970673307407148,-10.970673307407148,-10.970673307407148,-10.970673307407148,-10.970673307407148,0.0,0.0,0.0,0.6680561265053679
56,1824-03-01,11.639009588272579,2.532721999740791,6.394881407254387,11.639009588272579,11.639009588272579,-7.215402225244229,-7.215402225244229,-7.215402225244229,-7.215402225244229,-7.215402225244229,-7.215402225244229,0.0,0.0,0.0,4.42360736302835
57,1824-04-01,11.639309063622989,8.368393708054944,12.290561034334925,11.639309063622989,11.639309063622989,-1.2952855126538017,-1.2952855126538017,-1.2952855126538017,-1.2952855126538017,-1.2952855126538017,-1.2952855126538017,0.0,0.0,0.0,10.344023550969187
58,1824-05-01,11.639598878478225,13.038923475127712,17.174244345982338,11.639598878478225,11.639598878478225,3.4042059337627575,3.4042059337627575,3.4042059337627575,3.4042059337627575,3.4042059337627575,3.4042059337627575,0.0,0.0,0.0,15.043804812240982
59,1824-06-01,11.639898353828634,17.17675587887211,21.251008926622376,11.639898353828634,11.639898353828634,7.51375380586421,7.51375380586421,7.51375380586421,7.51375380586421,7.51375380586421,7.51375380586421,0.0,0.0,0.0,19.153652159692847
60,1824-07-01,11.64018816868387,21.226906324743183,25.014567452819524,11.64018816868387,11.64018816868387,11.513906464160174,11.513906464160174,11.513906464160174,11.513906464160174,11.513906464160174,11.513906464160174,0.0,0.0,0.0,23.154094632844043
61,1824-08-01,11.64048764403428,21.88155347678634,25.873407896571695,11.64048764403428,11.64048764403428,12.163976390165848,12.163976390165848,12.163976390165848,12.163976390165848,12.163976390165848,12.163976390165848,0.0,0.0,0.0,23.80446403420013
62,1824-09-01,11.640787119384692,17.797176988897746,21.766212305561698,11.640787119384692,11.640787119384692,8.010304794616236,8.010304794616236,8.010304794616236,8.010304794616236,8.010304794616236,8.010304794616236,0.0,0.0,0.0,19.65109191400093
63,1824-10-01,11.641076934239928,11.281220378542463,15.217065549909208,11.641076934239928,11.641076934239928,1.6041379850439879,1.6041379850439879,1.6041379850439879,1.6041379850439879,1.6041379850439879,1.6041379850439879,0.0,0.0,0.0,13.245214919283915
64,1824-11-01,11.641376409590338,5.503218192541372,9.298213594085984,11.641376409590338,11.641376409590338,-4.233361570366264,-4.233361570366264,-4.233361570366264,-4.233361570366264,-4.233361570366264,-4.233361570366264,0.0,0.0,0.0,7.408014839224074
65,1824-12-01,11.641666224445574,0.41623618946242474,4.312781562357678,11.641666224445574,11.641666224445574,-9.285110897309096,-9.285110897309096,-9.285110897309096,-9.285110897309096,-9.285110897309096,-9.285110897309096,0.0,0.0,0.0,2.356555327136478
66,1825-01-01,11.641965699795984,-1.9101252173595242,1.829758435510035,11.641965699795984,11.641965699795984,-11.75093351498255,-11.75093351498255,-11.75093351498255,-11.75093351498255,-11.75093351498255,-11.75093351498255,0.0,0.0,0.0,-0.10896781518656695
